鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
七堵區,房地(土地+建物),基隆市七堵區福二街31~60號,31.3,住,,,10303,土地1建物1車位0,四層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690112,92.48,3,2,1,有,無,3200000,34602,,0.0,0
暖暖區,房地(土地+建物),基隆市暖暖區暖暖街481~510號,31.0,住,,,10304,土地1建物1車位0,地下一層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820318,104.09,0,0,0,無,無,1700000,16332,,0.0,0
七堵區,房地(土地+建物),基隆市七堵區永富路61~90號,20.11,住,,,10304,土地1建物1車位0,四層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701007,63.06,2,1,1,有,無,3100000,49160,,0.0,0
中正區,房地(土地+建物)+車位,基隆市中正區義一路121~150號,13.16,商,,,10304,土地1建物1車位1,三層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0910712,181.28,0,0,0,無,有,12000000,70337,坡道平面,33.41,1600000
仁愛區,房地(土地+建物),基隆市仁愛區孝三路91~120號,25.31,商,,,10212,土地2建物1車位0,全,004,透天厝,住商用,加強磚造,0381006,91.97,10,2,5,有,無,5400000,58715,,0.0,0
仁愛區,土地,延年段751~780地號,36.0,商,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17748,493,,0.0,0
安樂區,房地(土地+建物),基隆市安樂區中和路200巷31~60號,103.23,住,,,10304,土地5建物1車位0,全,002,透天厝,住家用,鋼筋混凝土造,0720119,95.61,3,2,2,有,無,1850000,19349,,0.0,0
信義區,房地(土地+建物),基隆市信義區東信路180巷31~60號,24.3,住,,,10304,土地1建物1車位0,三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0670708,72.44,2,2,1,有,無,2400000,33131,,0.0,0
安樂區,房地(土地+建物),基隆市安樂區基金三路31~60號,16.67,住,,,10303,土地2建物1車位0,十一層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840701,91.80000000000001,2,2,2,有,有,3220000,35076,,0.0,0
暖暖區,房地(土地+建物),基隆市暖暖區碇內街211~240號,20.12,住,,,10304,土地1建物1車位0,六層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840808,93.67999999999999,3,2,1,有,有,1700000,18147,,0.0,0
七堵區,房地(土地+建物),基隆市七堵區泰安路61~90號,20.9,住,,,10304,土地1建物1車位0,一層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800712,71.74,3,2,2,有,無,2200000,30666,,0.0,0
中正區,房地(土地+建物),基隆市中正區豐稔街8巷1~30號,30.0,商,,,10303,土地3建物1車位0,二層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760119,104.01,3,2,2,有,無,3000000,28843,,0.0,0
中正區,房地(土地+建物),基隆市中正區新豐街303巷19弄1~30號,32.92,住,,,10304,土地4建物1車位0,一層,005,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0851119,107.44999999999999,2,1,1,有,有,2800000,26059,,0.0,0
七堵區,房地(土地+建物),基隆市七堵區溪頭街1~30號,33.08,其他,,,10304,土地1建物1車位0,四層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710521,107.88,3,2,2,有,無,3900000,36151,,0.0,0
安樂區,房地(土地+建物),基隆市中山區中和路168巷7弄1~30號,28.6,其他,,,10304,土地3建物2車位0,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851202,121.88,3,1,1,有,有,3400000,27896,,0.0,0
七堵區,土地,溪頭段481~510地號,46.97,住,,,10304,土地26建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2699520,57473,,0.0,0
七堵區,房地(土地+建物)+車位,基隆市七堵區泰和街31~60號,89.46,住,,,10303,土地1建物1車位1,全,004,透天厝,見其他登記事項,鋼筋混凝土造,1011106,244.01,4,2,2,有,有,11600000,47539,坡道平面,19.94,0
七堵區,房地(土地+建物)+車位,基隆市七堵區泰和街31~60號,89.46,住,,,10304,土地1建物1車位1,全,004,透天厝,見其他登記事項,鋼筋混凝土造,1011106,244.01,4,2,2,有,有,11700000,47949,坡道平面,19.94,0
安樂區,房地(土地+建物)+車位,基隆市安樂區安和二街31~60號,38.0,住,,,10304,土地1建物1車位1,二層,010,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1020524,262.17,4,2,3,有,有,14000000,53400,升降機械,0.0,0
安樂區,房地(土地+建物),基隆市安樂區麥金路781~810號,17.9,其他,,,10304,土地3建物2車位0,九層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840622,140.4,3,2,2,有,有,3850000,27424,,0.0,0
暖暖區,房地(土地+建物),基隆市暖暖區源遠路271~300號,13.0,住,,,10304,土地1建物1車位0,一層,009,店面(店鋪),商業用,鋼筋混凝土造,0861216,73.41,3,1,2,有,有,6100000,83095,,0.0,0
