鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
頭份鎮,房地(土地+建物),苗栗縣頭份鎮上興里15鄰永昌街9巷1~30號,20.08,,山坡地保育區,丙種建築用地,10304,土地1建物1車位0,三層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,88.57,3,2,2,有,無,1350000,15242,,0.0,0
三灣鄉,土地,銅鑼圈段大銅鑼圈小段1~30地號,17055.0,,山坡地保育區,農牧用地,10304,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2480000,145,,0.0,0
頭份鎮,房地(土地+建物),苗栗縣頭份鎮成功里5鄰山下街31~60號,26.63,住,,,10304,土地1建物1車位0,二層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821218,152.38,3,2,2,有,有,4350000,28547,,0.0,0
頭份鎮,土地,田寮段二小段271~300地號,81.0,工,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2940000,36296,,0.0,0
頭份鎮,土地,田寮段三小段31~60地號,29.0,工,,,10305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1350000,46552,,0.0,0
三義鄉,土地,三叉段121~150地號,58.0,,山坡地保育區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50000,862,,0.0,0
銅鑼鄉,土地,新雞隆段1261~1290地號,2921.0,,山坡地保育區,農牧用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,240,,0.0,0
銅鑼鄉,土地,新雞隆段1261~1290地號,2918.0,,山坡地保育區,農牧用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,240,,0.0,0
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮竹南里12鄰民權街51巷1~30號,10.78,商,,,10304,土地1建物2車位1,十二層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841108,171.92000000000002,3,1,2,有,無,6200000,36063,升降機械,0.0,0
銅鑼鄉,房地(土地+建物),苗栗縣銅鑼鄉14鄰中興路1~30號,18.18,,工業區,丁種建築用地,10304,土地1建物1車位0,三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850507,80.53999999999999,3,2,1,有,無,1500000,18624,,0.0,0
銅鑼鄉,土地,老雞隆段541~570地號,252.0,,特定農業區,農牧用地,10305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200010,794,,0.0,0
三義鄉,土地,三叉段241~270地號,175.8,,山坡地保育區,丙種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,480000,2730,,0.0,0
後龍鎮,土地,新港段埔頂小段661~690地號,7.43,,鄉村區,乙種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,57236,7703,,0.0,0
造橋鄉,土地,造橋段1261~1290地號,2775.0,,山坡地保育區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,757,,0.0,0
竹南鎮,房地(土地+建物),苗栗縣竹南鎮聖福里1鄰忠孝街2巷1~30號,82.0,住,,,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0680112,146.04,4,2,3,有,無,5600000,38346,,0.0,0
竹南鎮,土地,后厝段691~720地號,248.97,其他,,,10305,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1080000,4338,,0.0,0
後龍鎮,土地,崎頂段1~30地號,2569.0,,一般農業區,農牧用地,10305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2116666,824,,0.0,0
後龍鎮,土地,崎頂段1~30地號,2569.0,,一般農業區,農牧用地,10305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2116666,824,,0.0,0
後龍鎮,土地,崎頂段1~30地號,2173.0,,一般農業區,農牧用地,10305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,828,,0.0,0
竹南鎮,土地,崎工段301~330地號,132.0,,工業區,丁種建築用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5190000,39318,,0.0,0
通霄鎮,土地,通平段211~240地號,479.63,,山坡地保育區,丙種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,10425,,0.0,0
通霄鎮,土地,通平段211~240地號,3064.86,,山坡地保育區,農牧用地,10304,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,3263,,0.0,0
苑裡鎮,土地,社柑段931~960地號,876.14,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3445420,3932,,0.0,0
