鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
枋寮鄉,房地(土地+建物),屏東縣枋寮鄉沿海路1~30號,23.56,住,,,10303,土地1建物1車位0,二層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870921,107.21,3,2,2,有,無,2800000,26117,,0.0,0
恆春鎮,土地,�J榔林段91~120地號,957.0,,鄉村區,乙種建築用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17690000,18485,,0.0,0
恆春鎮,房地(土地+建物),屏東縣恆春鎮省北路40巷67弄1~30號,4.5,住,,,10304,土地1建物1車位0,六層,012,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840110,34.47,0,0,0,無,有,780000,22628,,0.0,0
潮州鎮,房地(土地+建物),屏東縣潮州鎮福康街1~30號,15.29,住,,,10304,土地1建物1車位0,五層，電梯樓梯間,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840119,102.88,3,2,2,有,有,1620000,15747,,0.0,0
屏東巿,房地(土地+建物),屏東縣屏東巿機場北路421~450號,18.19,住,,,10305,土地1建物1車位0,六層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0881204,128.19,3,2,2,有,有,2950000,23013,,0.0,0
屏東巿,房地(土地+建物),屏東縣屏東巿機場北路781~810號,11.86,住,,,10305,土地1建物1車位0,七層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0881204,82.12,2,1,1,有,有,1750000,21310,,0.0,0
屏東巿,房地(土地+建物)+車位,屏東縣屏東巿機場北路691~720號,45.08,住,,,10305,土地1建物1車位2,十三層，十四層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0881204,361.90999999999997,4,2,4,有,有,4700000,12425,坡道平面,48.02,800000
高樹鄉,土地,舊寮段121~150地號,168.0,,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,366000,2179,,0.0,0
高樹鄉,土地,阿拔泉段211~240地號,4669.3,,一般農業區,農牧用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3800000,814,,0.0,0
fa72埔鄉,土地,�r埔段811~840地號,5331.0,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4836480,907,,0.0,0
